motif	num_nodes	erdos_p	occurences	mean
1	100	0.001	0	4
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	2	0
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	0	4
1	100	0.001	1	5
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	0	0
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	1	5
1	100	0.001	1	6
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	1	1
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	0	5
1	100	0.001	0	4
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	2	0
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	0	4
1	100	0.001	1	8
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	3	2
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	1	8
1	100	0.001	0	4
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	0	0
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	1	5
1	100	0.001	0	3
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	0	0
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	0	3
1	100	0.001	0	3
2	100	0.001	0	0
3	100	0.001	0	0
4	100	0.001	0	0
5	100	0.001	0	0
6	100	0.001	0	0
7	100	0.001	0	0
8	100	0.001	0	0
9	100	0.001	0	0
10	100	0.001	0	0
11	100	0.001	0	0
12	100	0.001	0	0
13	100	0.001	1	4
1	100	0.002	0	5
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	0	1
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	2	7
1	100	0.002	2	12
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	5	4
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	3	13
1	100	0.002	0	8
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	2	3
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	4	12
1	100	0.002	0	9
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	3	3
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	3	12
1	100	0.002	2	10
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	5	2
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	4	12
1	100	0.002	2	11
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	3	3
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	1	10
1	100	0.002	1	11
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	5	4
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	0	10
1	100	0.002	2	11
2	100	0.002	0	0
3	100	0.002	0	0
4	100	0.002	0	0
5	100	0.002	0	0
6	100	0.002	0	0
7	100	0.002	0	0
8	100	0.002	0	0
9	100	0.002	4	3
10	100	0.002	0	0
11	100	0.002	0	0
12	100	0.002	0	0
13	100	0.002	3	12
1	100	0.005	15	38
2	100	0.005	0	0
3	100	0.005	1	1
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	31	22
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	12	35
1	100	0.005	17	44
2	100	0.005	0	0
3	100	0.005	0	1
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	26	29
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	10	37
1	100	0.005	11	34
2	100	0.005	0	0
3	100	0.005	0	0
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	23	22
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	6	29
1	100	0.005	8	28
2	100	0.005	0	0
3	100	0.005	0	0
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	25	16
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	9	29
1	100	0.005	15	39
2	100	0.005	0	0
3	100	0.005	0	0
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	29	23
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	6	30
1	100	0.005	16	43
2	100	0.005	0	0
3	100	0.005	0	1
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	42	31
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	11	38
1	100	0.005	11	35
2	100	0.005	0	0
3	100	0.005	0	1
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	20	24
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	16	40
1	100	0.005	13	36
2	100	0.005	1	0
3	100	0.005	1	1
4	100	0.005	0	0
5	100	0.005	0	0
6	100	0.005	0	0
7	100	0.005	0	0
8	100	0.005	0	0
9	100	0.005	32	21
10	100	0.005	0	0
11	100	0.005	0	0
12	100	0.005	0	0
13	100	0.005	15	38
1	100	0.01	40	82
2	100	0.01	0	0
3	100	0.01	1	2
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	75	74
10	100	0.01	0	0
11	100	0.01	0	1
12	100	0.01	0	1
13	100	0.01	27	69
1	100	0.01	23	57
2	100	0.01	2	0
3	100	0.01	1	1
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	44	48
10	100	0.01	0	0
11	100	0.01	0	0
12	100	0.01	0	0
13	100	0.01	19	53
1	100	0.01	61	115
2	100	0.01	1	0
3	100	0.01	1	5
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	125	124
10	100	0.01	0	0
11	100	0.01	0	2
12	100	0.01	0	2
13	100	0.01	66	120
1	100	0.01	83	145
2	100	0.01	0	0
3	100	0.01	2	7
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	171	159
10	100	0.01	0	0
11	100	0.01	0	3
12	100	0.01	0	3
13	100	0.01	90	151
1	100	0.01	64	118
2	100	0.01	0	0
3	100	0.01	2	5
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	144	121
10	100	0.01	0	0
11	100	0.01	0	2
12	100	0.01	0	2
13	100	0.01	78	132
1	100	0.01	50	104
2	100	0.01	0	0
3	100	0.01	2	4
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	116	121
10	100	0.01	0	0
11	100	0.01	0	2
12	100	0.01	3	2
13	100	0.01	53	107
1	100	0.01	40	86
2	100	0.01	0	0
3	100	0.01	0	3
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	77	89
10	100	0.01	0	0
11	100	0.01	0	1
12	100	0.01	2	1
13	100	0.01	43	89
1	100	0.01	40	82
2	100	0.01	0	0
3	100	0.01	3	3
4	100	0.01	0	0
5	100	0.01	0	0
6	100	0.01	0	0
7	100	0.01	0	0
8	100	0.01	0	0
9	100	0.01	99	73
10	100	0.01	0	0
11	100	0.01	1	1
12	100	0.01	2	1
13	100	0.01	47	89
1	100	0.02	176	274
2	100	0.02	1	2
3	100	0.02	8	17
4	100	0.02	0	0
5	100	0.02	0	0
6	100	0.02	0	0
7	100	0.02	0	0
8	100	0.02	0	0
9	100	0.02	376	403
10	100	0.02	0	0
11	100	0.02	4	12
12	100	0.02	3	11
13	100	0.02	209	306
1	100	0.02	188	287
2	100	0.02	4	2
3	100	0.02	11	18
4	100	0.02	0	0
5	100	0.02	0	0
6	100	0.02	0	0
7	100	0.02	0	0
8	100	0.02	0	0
9	100	0.02	400	411
10	100	0.02	0	0
11	100	0.02	0	12
12	100	0.02	2	11
13	100	0.02	216	314
1	100	0.02	235	330
2	100	0.02	3	2
3	100	0.02	10	19
4	100	0.02	0	0
5	100	0.02	0	0
6	100	0.02	0	0
7	100	0.02	0	0
8	100	0.02	0	0
9	100	0.02	335	384
10	100	0.02	0	0
11	100	0.02	10	11
12	100	0.02	2	13
13	100	0.02	191	286
1	100	0.02	168	253
2	100	0.02	3	1
3	100	0.02	9	13
4	100	0.02	0	0
5	100	0.02	0	0
6	100	0.02	1	0
7	100	0.02	0	0
8	100	0.02	0	0
9	100	0.02	277	306
10	100	0.02	0	0
11	100	0.02	12	8
12	100	0.02	12	9
13	100	0.02	141	226
1	100	0.02	169	263
2	100	0.02	2	2
3	100	0.02	4	16
4	100	0.02	0	0
5	100	0.02	1	0
6	100	0.02	0	0
7	100	0.02	0	0
8	100	0.02	0	0
9	100	0.02	358	372
10	100	0.02	0	0
11	100	0.02	15	11
12	100	0.02	14	10
13	100	0.02	205	298
1	100	0.02	161	248
2	100	0.02	1	1
3	100	0.02	6	13
4	100	0.02	0	0
5	100	0.02	0	0
6	100	0.02	0	0
7	100	0.02	1	0
8	100	0.02	0	0
9	100	0.02	325	324
10	100	0.02	0	0
11	100	0.02	12	9
12	100	0.02	15	9
13	100	0.02	159	246
1	100	0.02	221	320
2	100	0.02	3	2
3	100	0.02	13	19
4	100	0.02	0	0
5	100	0.02	0	0
6	100	0.02	0	0
7	100	0.02	0	0
8	100	0.02	0	0
9	100	0.02	409	416
10	100	0.02	0	0
11	100	0.02	3	12
12	100	0.02	1	13
13	100	0.02	202	301
1	100	0.02	150	238
2	100	0.02	1	2
3	100	0.02	4	13
4	100	0.02	0	0
5	100	0.02	0	0
6	100	0.02	0	0
7	100	0.02	0	0
8	100	0.02	0	0
9	100	0.02	318	327
10	100	0.02	0	0
11	100	0.02	11	8
12	100	0.02	7	8
13	100	0.02	156	244
1	100	0.05	1154	1386
2	100	0.05	41	39
3	100	0.05	125	169
4	100	0.05	0	0
5	100	0.05	2	4
6	100	0.05	3	4
7	100	0.05	1	8
8	100	0.05	0	0
9	100	0.05	2454	2405
10	100	0.05	5	5
11	100	0.05	107	147
12	100	0.05	103	138
13	100	0.05	1249	1480
1	100	0.05	1347	1593
2	100	0.05	53	48
3	100	0.05	156	198
4	100	0.05	0	0
5	100	0.05	2	5
6	100	0.05	6	6
7	100	0.05	10	10
8	100	0.05	1	0
9	100	0.05	2769	2738
10	100	0.05	7	6
11	100	0.05	132	170
12	100	0.05	128	169
13	100	0.05	1362	1608
1	100	0.05	1212	1443
2	100	0.05	48	39
3	100	0.05	129	171
4	100	0.05	0	0
5	100	0.05	3	4
6	100	0.05	2	5
7	100	0.05	9	8
8	100	0.05	1	0
9	100	0.05	2399	2405
10	100	0.05	5	5
11	100	0.05	120	142
12	100	0.05	112	143
13	100	0.05	1203	1434
1	100	0.05	1216	1447
2	100	0.05	48	39
3	100	0.05	136	176
4	100	0.05	0	0
5	100	0.05	1	4
6	100	0.05	2	5
7	100	0.05	8	8
8	100	0.05	0	0
9	100	0.05	2416	2396
10	100	0.05	4	5
11	100	0.05	129	145
12	100	0.05	145	143
13	100	0.05	1236	1467
1	100	0.05	1196	1424
2	100	0.05	46	38
3	100	0.05	133	168
4	100	0.05	0	0
5	100	0.05	6	4
6	100	0.05	5	5
7	100	0.05	7	8
8	100	0.05	0	0
9	100	0.05	2311	2347
10	100	0.05	6	4
11	100	0.05	159	138
12	100	0.05	171	140
13	100	0.05	1182	1411
1	100	0.05	1403	1651
2	100	0.05	57	49
3	100	0.05	150	209
4	100	0.05	0	0
5	100	0.05	4	5
6	100	0.05	4	6
7	100	0.05	15	11
8	100	0.05	0	0
9	100	0.05	2777	2780
10	100	0.05	6	6
11	100	0.05	184	176
12	100	0.05	189	176
13	100	0.05	1396	1644
1	100	0.05	1295	1531
2	100	0.05	34	42
3	100	0.05	128	192
4	100	0.05	0	0
5	100	0.05	2	4
6	100	0.05	4	5
7	100	0.05	4	9
8	100	0.05	0	0
9	100	0.05	2440	2524
10	100	0.05	3	6
11	100	0.05	113	159
12	100	0.05	112	156
13	100	0.05	1322	1558
1	100	0.05	1172	1403
2	100	0.05	41	39
3	100	0.05	119	163
4	100	0.05	0	0
5	100	0.05	0	4
6	100	0.05	3	4
7	100	0.05	1	8
8	100	0.05	0	0
9	100	0.05	2459	2396
10	100	0.05	2	4
11	100	0.05	94	139
12	100	0.05	89	139
13	100	0.05	1175	1406
1	100	0.1	4132	4543
2	100	0.1	266	256
3	100	0.1	773	929
4	100	0.1	0	0
5	100	0.1	67	43
6	100	0.1	49	47
7	100	0.1	98	86
8	100	0.1	14	9
9	100	0.1	8273	8305
10	100	0.1	52	47
11	100	0.1	1070	849
12	100	0.1	1079	840
13	100	0.1	4180	4591
1	100	0.1	4654	5090
2	100	0.1	356	309
3	100	0.1	974	1117
4	100	0.1	0	0
5	100	0.1	33	55
6	100	0.1	50	59
7	100	0.1	102	110
8	100	0.1	4	13
9	100	0.1	9521	9429
10	100	0.1	41	61
11	100	0.1	896	1035
12	100	0.1	888	1003
13	100	0.1	4815	5249
1	100	0.1	4898	5341
2	100	0.1	307	330
3	100	0.1	951	1174
4	100	0.1	0	0
5	100	0.1	51	59
6	100	0.1	45	64
7	100	0.1	85	118
8	100	0.1	6	14
9	100	0.1	9812	9839
10	100	0.1	54	64
11	100	0.1	1057	1082
12	100	0.1	1037	1075
13	100	0.1	4929	5372
1	100	0.1	4605	5037
2	100	0.1	272	302
3	100	0.1	912	1082
4	100	0.1	0	0
5	100	0.1	28	52
6	100	0.1	35	57
7	100	0.1	69	105
8	100	0.1	2	12
9	100	0.1	9200	9275
10	100	0.1	41	58
11	100	0.1	811	996
12	100	0.1	781	985
13	100	0.1	4664	5096
1	100	0.1	4778	5220
2	100	0.1	308	325
3	100	0.1	969	1136
4	100	0.1	0	0
5	100	0.1	70	56
6	100	0.1	52	61
7	100	0.1	105	113
8	100	0.1	11	13
9	100	0.1	9688	9741
10	100	0.1	58	61
11	100	0.1	1103	1060
12	100	0.1	1068	1046
13	100	0.1	4849	5291
1	100	0.1	4862	5304
2	100	0.1	331	327
3	100	0.1	1018	1158
4	100	0.1	0	0
5	100	0.1	17	58
6	100	0.1	35	63
7	100	0.1	61	116
8	100	0.1	0	13
9	100	0.1	9815	9780
10	100	0.1	21	63
11	100	0.1	650	1068
12	100	0.1	688	1065
13	100	0.1	4876	5318
1	100	0.1	4639	5073
2	100	0.1	311	307
3	100	0.1	945	1100
4	100	0.1	1	0
5	100	0.1	50	54
6	100	0.1	46	58
7	100	0.1	101	108
8	100	0.1	11	12
9	100	0.1	9472	9371
10	100	0.1	48	59
11	100	0.1	968	1016
12	100	0.1	973	997
13	100	0.1	4737	5170
1	100	0.1	5287	5745
2	100	0.1	415	369
3	100	0.1	1125	1330
4	100	0.1	0	0
5	100	0.1	50	69
6	100	0.1	55	75
7	100	0.1	140	139
8	100	0.1	15	17
9	100	0.1	10719	10604
10	100	0.1	64	76
11	100	0.1	1140	1227
12	100	0.1	1070	1201
13	100	0.1	5412	5869
1	100	0.2	18180	18949
2	100	0.2	2396	2381
3	100	0.2	7039	7686
4	100	0.2	8	10
5	100	0.2	656	747
6	100	0.2	651	771
7	100	0.2	1345	1495
8	100	0.2	253	313
9	100	0.2	36638	36720
10	100	0.2	690	779
11	100	0.2	6997	7447
12	100	0.2	6990	7373
13	100	0.2	18372	19139
1	100	0.2	20224	21020
2	100	0.2	2764	2759
3	100	0.2	8363	9096
4	100	0.2	4	15
5	100	0.2	696	929
6	100	0.2	759	964
7	100	0.2	1570	1858
8	100	0.2	270	417
9	100	0.2	40385	40511
10	100	0.2	830	984
11	100	0.2	7832	8765
12	100	0.2	7622	8591
13	100	0.2	20655	21447
1	100	0.2	19647	20432
2	100	0.2	2635	2618
3	100	0.2	7742	8439
4	100	0.2	12	13
5	100	0.2	835	847
6	100	0.2	804	885
7	100	0.2	1610	1694
8	100	0.2	330	365
9	100	0.2	38939	39122
10	100	0.2	782	871
11	100	0.2	7883	8079
12	100	0.2	8111	8206
13	100	0.2	19330	20118
1	100	0.2	20139	20934
2	100	0.2	2701	2743
3	100	0.2	8094	8825
4	100	0.2	8	14
5	100	0.2	651	899
6	100	0.2	690	933
7	100	0.2	1442	1799
8	100	0.2	257	393
9	100	0.2	40441	40351
10	100	0.2	729	930
11	100	0.2	7260	8505
12	100	0.2	7213	8538
13	100	0.2	20057	20853
1	100	0.2	17973	18735
2	100	0.2	2302	2315
3	100	0.2	7016	7536
4	100	0.2	10	10
5	100	0.2	701	726
6	100	0.2	701	755
7	100	0.2	1403	1452
8	100	0.2	283	303
9	100	0.2	36142	36036
10	100	0.2	686	757
11	100	0.2	7151	7248
12	100	0.2	7075	7221
13	100	0.2	18042	18804
1	100	0.2	20466	21262
2	100	0.2	2752	2771
3	100	0.2	8526	9135
4	100	0.2	17	15
5	100	0.2	858	934
6	100	0.2	889	978
7	100	0.2	1771	1869
8	100	0.2	391	420
9	100	0.2	40493	40632
10	100	0.2	883	981
11	100	0.2	8315	8729
12	100	0.2	8428	8702
13	100	0.2	20532	21327
1	100	0.2	20631	21429
2	100	0.2	2829	2808
3	100	0.2	8432	9119
4	100	0.2	10	15
5	100	0.2	875	937
6	100	0.2	842	979
7	100	0.2	1723	1874
8	100	0.2	337	417
9	100	0.2	40965	40993
10	100	0.2	833	970
11	100	0.2	8319	8722
12	100	0.2	8474	8810
13	100	0.2	20417	21217
1	100	0.2	20149	20944
2	100	0.2	2767	2743
3	100	0.2	8088	8873
4	100	0.2	9	14
5	100	0.2	833	904
6	100	0.2	830	939
7	100	0.2	1702	1809
8	100	0.2	317	397
9	100	0.2	40240	40351
10	100	0.2	806	939
11	100	0.2	8286	8547
12	100	0.2	8408	8542
13	100	0.2	20160	20955
1	100	0.3	43501	44529
2	100	0.3	8667	8687
3	100	0.3	26008	27279
4	100	0.3	93	133
5	100	0.3	3728	4085
6	100	0.3	3856	4180
7	100	0.3	7648	8170
8	100	0.3	2180	2561
9	100	0.3	87054	87024
10	100	0.3	3786	4178
11	100	0.3	25690	26656
12	100	0.3	25711	26672
13	100	0.3	43474	44502
1	100	0.3	45322	46362
2	100	0.3	9370	9253
3	100	0.3	27896	29095
4	100	0.3	136	152
5	100	0.3	4364	4449
6	100	0.3	4317	4545
7	100	0.3	8665	8899
8	100	0.3	2684	2852
9	100	0.3	91045	90761
10	100	0.3	4387	4564
11	100	0.3	28316	28479
12	100	0.3	28042	28360
13	100	0.3	45517	46555
1	100	0.3	45444	46487
2	100	0.3	9294	9317
3	100	0.3	27874	29218
4	100	0.3	148	153
5	100	0.3	4658	4478
6	100	0.3	4432	4566
7	100	0.3	8845	8957
8	100	0.3	2791	2870
9	100	0.3	91267	91181
10	100	0.3	4493	4591
11	100	0.3	29459	28655
12	100	0.3	29167	28502
13	100	0.3	45695	46735
1	100	0.3	44795	45825
2	100	0.3	8909	8972
3	100	0.3	27236	28378
4	100	0.3	117	145
5	100	0.3	3738	4295
6	100	0.3	4043	4427
7	100	0.3	7803	8590
8	100	0.3	2312	2741
9	100	0.3	88972	88912
10	100	0.3	3952	4393
11	100	0.3	25625	27530
12	100	0.3	25862	27745
13	100	0.3	44436	45470
1	100	0.3	45383	46422
2	100	0.3	9238	9244
3	100	0.3	27723	28970
4	100	0.3	143	150
5	100	0.3	4294	4428
6	100	0.3	4344	4533
7	100	0.3	8552	8857
8	100	0.3	2674	2829
9	100	0.3	90806	90701
10	100	0.3	4256	4519
11	100	0.3	27877	28301
12	100	0.3	27983	28388
13	100	0.3	45240	46281
1	100	0.3	43986	45013
2	100	0.3	8731	8767
3	100	0.3	26352	27561
4	100	0.3	153	136
5	100	0.3	4335	4139
6	100	0.3	4173	4256
7	100	0.3	8298	8279
8	100	0.3	2659	2606
9	100	0.3	87488	87553
10	100	0.3	4119	4218
11	100	0.3	27357	26803
12	100	0.3	27624	27044
13	100	0.3	43581	44612
1	100	0.3	42695	43713
2	100	0.3	8367	8375
3	100	0.3	25115	26475
4	100	0.3	120	126
5	100	0.3	3829	3916
6	100	0.3	3712	4031
7	100	0.3	7556	7833
8	100	0.3	2267	2442
9	100	0.3	84946	84923
10	100	0.3	3768	4008
11	100	0.3	25380	25717
12	100	0.3	25426	25865
13	100	0.3	42442	43463
1	100	0.3	42146	43163
2	100	0.3	8346	8264
3	100	0.3	24771	26077
4	100	0.3	107	122
5	100	0.3	3829	3840
6	100	0.3	3689	3938
7	100	0.3	7486	7680
8	100	0.3	2239	2379
9	100	0.3	84429	84171
10	100	0.3	3750	3938
11	100	0.3	25537	25426
12	100	0.3	25345	25427
13	100	0.3	42144	43161
1	100	0.4	78374	79555
2	100	0.4	20996	21123
3	100	0.4	63075	65228
4	100	0.4	656	752
5	100	0.4	12806	13134
6	100	0.4	12761	13281
7	100	0.4	25344	26269
8	100	0.4	10135	10889
9	100	0.4	157073	157356
10	100	0.4	12685	13370
11	100	0.4	63724	64509
12	100	0.4	63399	64078
13	100	0.4	78914	80090
1	100	0.4	76089	77260
2	100	0.4	20172	20061
3	100	0.4	60221	62040
4	100	0.4	645	681
5	100	0.4	12597	12279
6	100	0.4	12266	12480
7	100	0.4	24598	24559
8	100	0.4	9898	10022
9	100	0.4	152273	152034
10	100	0.4	12085	12454
11	100	0.4	61559	61042
12	100	0.4	61914	61168
13	100	0.4	75929	77101
1	100	0.4	77326	78498
2	100	0.4	20660	20510
3	100	0.4	62020	63713
4	100	0.4	725	722
5	100	0.4	12779	12704
6	100	0.4	12590	12926
7	100	0.4	25353	25408
8	100	0.4	10420	10491
9	100	0.4	154653	154292
10	100	0.4	12707	12928
11	100	0.4	63028	62615
12	100	0.4	62841	62608
13	100	0.4	77334	78506
1	100	0.4	77227	78401
2	100	0.4	20475	20541
3	100	0.4	61554	63695
4	100	0.4	575	720
5	100	0.4	11682	12707
6	100	0.4	11922	12900
7	100	0.4	24038	25414
8	100	0.4	9210	10480
9	100	0.4	154116	154448
10	100	0.4	11927	12937
11	100	0.4	60220	62739
12	100	0.4	60180	62563
13	100	0.4	77450	78622
1	100	0.4	77629	78803
2	100	0.4	20759	20666
3	100	0.4	62147	63836
4	100	0.4	641	720
5	100	0.4	12364	12760
6	100	0.4	12504	12969
7	100	0.4	24841	25521
8	100	0.4	9917	10506
9	100	0.4	155400	155075
10	100	0.4	12529	12928
11	100	0.4	62044	62811
12	100	0.4	62276	63011
13	100	0.4	77376	78553
1	100	0.4	79861	81038
2	100	0.4	21314	21459
3	100	0.4	64723	66777
4	100	0.4	686	794
5	100	0.4	12801	13517
6	100	0.4	13092	13777
7	100	0.4	25756	27034
8	100	0.4	10367	11352
9	100	0.4	158840	159018
10	100	0.4	12942	13756
11	100	0.4	63735	65517
12	100	0.4	64008	65616
13	100	0.4	79738	80916
1	100	0.4	79728	80912
2	100	0.4	21788	21652
3	100	0.4	64897	66755
4	100	0.4	786	786
5	100	0.4	13900	13553
6	100	0.4	13562	13710
7	100	0.4	27430	27106
8	100	0.4	11398	11311
9	100	0.4	159954	159971
10	100	0.4	13562	13768
11	100	0.4	66992	65991
12	100	0.4	66841	65710
13	100	0.4	80077	81257
1	100	0.4	76216	77389
2	100	0.4	20117	20169
3	100	0.4	60248	62247
4	100	0.4	657	684
5	100	0.4	12362	12342
6	100	0.4	12021	12520
7	100	0.4	24274	24685
8	100	0.4	9694	10070
9	100	0.4	152656	152577
10	100	0.4	12034	12517
11	100	0.4	61444	61362
12	100	0.4	61515	61379
13	100	0.4	76194	77367
1	200	0.001	1	15
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	5	4
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	0	14
1	200	0.001	11	31
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	7	8
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	6	26
1	200	0.001	7	26
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	6	7
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	4	23
1	200	0.001	0	19
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	11	7
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	5	24
1	200	0.001	2	17
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	3	5
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	2	17
1	200	0.001	2	16
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
